Date - Intl. format or prompt,Text,Link(s) - Separated by comma for FB carousels,Media URL(s) - Separated by comma,Title - For the video, pin, PDF ..,Label(s) - Separated by comma,Alt text(s) - Separated by ||,Comment(s) - Separated by ||,Pin board, FB album, or Google category,Post subtype - I.e. story, reel, PDF ..,CTA - For Facebook links or Google,Reminder - For stories, reels, shorts, and TikToks
2025-11-25 19:00,"Strength looks like asking for help.

It takes courage to admit you can't do it alone. To reach out. To be vulnerable. That's not weakness—that's the bravest thing you can do.

You are so strong. 💚

#resilience #strength #askingforhelp #courage #brave #vulnerable #mentalhealth #support #itsokay #youvegotthis #truthovertactic #notweakness #bravery #strongertogether",,PLACEHOLDER-strength-looks-like-asking-for-help.png,,,,,,,,,
2025-11-26 09:00,"Tomorrow holds new possibilities.

Every sunrise is a fresh start. A chance to try again, choose differently, or simply rest. You're not stuck where you are. Tomorrow is full of potential.

Keep going. 💚

#hope #tomorrow #newbeginnings #freshstart #possibilities #future #optimism #keepgoing #change #transformation #truthovertactic #newday #potential #movingforward",,PLACEHOLDER-tomorrow-holds-new-possibilities.png,,,,,,,,,
2025-11-26 13:00,"You're not too much. They were too little.

Your emotions, your needs, your expectations—none of it was too much. You were just asking for basic decency from people who couldn't provide it. That's their limitation, not yours.

You are not too much. 💚

#truth #validation #nottoomuch #realitycheck #knowyourworth #truthmatters #deservebetter #selfcompassion #empowerment #truthovertactic #basicdecency #worthy #enough #notatfault",,PLACEHOLDER-youre-not-too-much-they-were-too-little.png,,,,,,,,,
2025-11-26 19:00,"Your past doesn't own you.

What happened shaped you, but it doesn't define you. You're not stuck being the person you were in survival mode. You're evolving every day.

You're becoming. 💚

#personalgrowth #past #transformation #evolving #becoming #freedom #healing #change #growth #notdefined #truthovertactic #newidentity #selfgrowth #journey",,PLACEHOLDER-your-past-doesnt-own-you.png,,,,,,,,,
2025-11-27 09:00,"Tears are proof you're healing.

Crying isn't weakness. It's release. It's your body processing pain and letting go of what it's been holding. Every tear is a step forward.

Let them flow. 💚

#healing #tears #crying #release #emotionalhealth #itsokay #processing #traumarecovery #mentalhealthmatters #validation #truthovertactic #healingtears #lettinggo #emotional",,PLACEHOLDER-tears-are-proof-youre-healing.png,,,,,,,,,
2025-11-27 13:00,"Peace is worth the price.

Whatever you had to walk away from, whoever you had to leave behind, the quiet you've found is worth it. Your peace is priceless.

Protect it fiercely. 💚

#boundaries #peace #protectyourpeace #worthit #settingboundaries #healthyboundaries #selfcare #knowyourworth #priceless #quiet #truthovertactic #peacematters #noregrets #freedom",,PLACEHOLDER-peace-is-worth-the-price.png,,,,,,,,,
2025-11-27 19:00,"You're closer than you think.

The breakthrough you've been working toward is right around the corner. The healing, the clarity, the freedom—it's all within reach. Don't give up now.

You're almost there. 💚

#resilience #almostthere #keepgoing #dontgiveup #breakthrough #hope #strength #courage #nevergiveup #youvegotthis #truthovertactic #closer #persistence #healing",,PLACEHOLDER-youre-closer-than-you-think.png,,,,,,,,,
2025-11-28 09:00,"Stop shrinking to fit places you've outgrown.

You've evolved. You've grown. You're not the same person you were when you started this journey. Stop trying to squeeze yourself back into spaces that no longer fit who you're becoming.

You're allowed to outgrow. 💚

#personalgrowth #outgrown #evolution #growth #transformation #change #becoming #noshrinking #authenticity #truthovertactic #beyourself #evolving #growthmindset #selfdevelopment",,PLACEHOLDER-stop-shrinking-to-fit-places-youve-outgrown.png,,,,,,,,,
2025-11-28 13:00,"You are the author now.

For so long, someone else controlled the narrative. But not anymore. You're writing this chapter. You get to decide what comes next, who stays, and how your story unfolds.

This is your story now. 💚

#newbeginnings #author #control #empowerment #yourstory #freedom #choice #writing #newchapter #truthovertactic #ownit #autonomy #independence #yourlife",,PLACEHOLDER-you-are-the-author-now.png,,,,,,,,,
2025-11-28 19:00,"It's okay to start over.

There's no shame in beginning again. In rebuilding. In choosing a completely different path than the one you thought you'd take. Starting over is brave.

You've got this. 💚

#selfcompassion #startover #newbeginnings #itsokay #brave #courage #rebuild #freshstart #change #transformation #truthovertactic #noshame #brave #secondchances",,PLACEHOLDER-its-okay-to-start-over.png,,,,,,,,,
2025-11-29 09:00,"No is a complete sentence.

You don't owe anyone an explanation, a justification, or a lengthy apology. 'No' is enough. Your boundaries don't require a defense.

Just say no. 💚

#boundaries #no #completsentence #settingboundaries #healthyboundaries #noisacompletesentence #noexplanationneeded #selfcare #empowerment #control #truthovertactic #boundariesmatter #selfrespect #protectyourpeace",,PLACEHOLDER-no-is-a-complete-sentence.png,,,,,,,,,
2025-11-29 13:00,"They lied. You're not the problem.

Everything they told you about yourself—that you're too sensitive, too dramatic, too needy—was a lie designed to keep you compliant. You're not the problem. You never were.

You were just asking for basic respect. 💚

#truth #validation #notttheproblem #gaslighting #realitycheck #truthmatters #knowyourworth #empowerment #notatfault #truthovertactic #theylied #deservedbetter #abuse #manipulation",,PLACEHOLDER-they-lied-youre-not-the-problem.png,,,,,,,,,
2025-11-29 19:00,"Choose peace over proving you're right.

You know what happened. You know the truth. You don't need to convince anyone else, defend yourself, or win an argument. Sometimes the most powerful thing you can do is walk away.

Choose your peace. 💚

#personalgrowth #peace #lettinggo #walkaway #protectyourpeace #knowyourtruth #empowerment #boundaries #selfcare #truthovertactic #noarguing #freedom #calm #wisdom",,PLACEHOLDER-choose-peace-over-proving-youre-right.png,,,,,,,,,
2025-11-30 09:00,"Healing hurts too. That's normal.

Facing the truth, processing the pain, letting go of what you thought your life would be—it all hurts. Healing isn't comfortable. But it's necessary, and you're doing it.

You're so brave. 💚

#healing #hurts #itsokay #normal #traumarecovery #processing #pain #brave #courage #healingjourney #truthovertactic #mentalhealthmatters #recovery #strength",,PLACEHOLDER-healing-hurts-too-thats-normal.png,,,,,,,,,
2025-11-30 13:00,"Your story isn't over yet.

This painful chapter doesn't define the whole book. There are beautiful pages ahead—ones filled with peace, joy, and freedom. Keep turning the pages.

Your best chapters are coming. 💚

#hope #future #newbeginnings #keepgoing #yourstory #notover #possibilities #optimism #transformation #truthovertactic #nextchapter #betterdaysahead #healing #movingforward",,PLACEHOLDER-your-story-isnt-over-yet.png,,,,,,,,,
2025-11-30 19:00,"Trust yourself first.

Your intuition was right. Your gut knew before your mind caught up. Stop second-guessing what you already know. You can trust yourself.

You always could. 💚

#selfcompassion #trust #intuition #knowyourtruth #selftrust #empowerment #gut #wisdom #truthovertactic #believeinyourself #trustyourgut #selfbelief #confidence #inner wisdom",,PLACEHOLDER-trust-yourself-first.png,,,,,,,,,
2025-12-01 09:00,"Your truth matters more than their comfort.

You're not responsible for protecting people from the consequences of their own actions. Your truth doesn't have to be gentle or palatable. It just has to be honest.

Speak it anyway. 💚

#truth #speaktruth #truthmatters #honesty #realitycheck #uncomfortable #empowerment #boundaries #ownit #truthovertactic #nofilter #rawandreal #authenticity #courage",,PLACEHOLDER-your-truth-matters-more-than-their-comfort.png,,,,,,,,,
2025-12-01 13:00,"You're rebuilding. That takes courage.

Starting over after everything fell apart isn't easy. Every small step you're taking—finding a new place, building new routines, learning to be alone—takes immense strength.

You're doing it. 💚

#resilience #rebuilding #courage #strength #startingover #brave #strong #nevergiveup #keepgoing #truthovertactic #recovery #transformation #newlife #perseverance",,PLACEHOLDER-youre-rebuilding-that-takes-courage.png,,,,,,,,,
2025-12-01 19:00,"Progress isn't always visible.

The healing happening inside you doesn't always show up on the outside. You're processing, growing, and changing in ways no one else can see. Trust that it's happening.

You're moving forward. 💚

#healing #progress #invisible #trust #healingjourney #growth #transformation #patience #truthovertactic #mentalhealthmatters #recovery #keep going #internalgrowth #faith",,PLACEHOLDER-progress-isnt-always-visible.png,,,,,,,,,
2025-12-02 09:00,"Your energy is sacred. Guard it.

Not everyone deserves access to your time, attention, or emotional capacity. You get to decide who and what receives your energy. Protect it like the precious resource it is.

You matter most. 💚

#boundaries #energy #sacred #protectyourself #settingboundaries #healthyboundaries #selfcare #empowerment #valuable #truthovertactic #guardit #protectyourenergy #precious #priorities",,PLACEHOLDER-your-energy-is-sacred-guard-it.png,,,,,,,,,
2025-12-02 13:00,"Better days are coming.

The storm won't last forever. The pain will ease. The fog will lift. You're moving toward light, peace, and freedom with every step you take.

Hold on. 💚

#hope #betterdaysahead #keepgoing #future #newbeginnings #optimism #healing #recovery #donttgiveup #truthovertactic #light #peace #transformation #faith",,PLACEHOLDER-better-days-are-coming.png,,,,,,,,,
2025-12-02 19:00,"Stop waiting for permission to heal.

You don't need anyone's approval to take care of yourself, set boundaries, or walk away from what hurts you. Your healing is yours alone. You're allowed to start right now.

Give yourself permission. 💚

#healing #permission #noapprovalneeded #empowerment #selfcare #boundaries #startnow #healingjourney #truthovertactic #ownit #autonomy #freedom #youmatter #recovery",,PLACEHOLDER-stop-waiting-for-permission-to-heal.png,,,,,,,,,
2025-12-03 09:00,"You're not going backward. You're learning.

Every setback is teaching you something. About yourself, about what you need, about what you won't tolerate. You're not losing ground—you're gaining wisdom.

Keep going. 💚

#personalgrowth #learning #setbacks #wisdom #growth #transformation #notbackward #lessons #truthovertactic #progress #evolving #growthmindset #development #journey",,PLACEHOLDER-youre-not-going-backward-youre-learning.png,,,,,,,,,
2025-12-03 13:00,"Be gentle with yourself today.

You're carrying more than most people realize. You're healing from things you don't talk about. You're doing your best. That's enough.

You're enough. 💚

#selfcompassion #gentle #bekindtoyourself #compassion #youenough #mentalhealthmatters #selfcare #kindness #truthovertactic #healing #support #loveyourself #youmatter #grace",,PLACEHOLDER-be-gentle-with-yourself-today.png,,,,,,,,,
2025-12-03 19:00,"Your intuition was right all along.

Every red flag you ignored, every boundary you let slide, every time you questioned yourself—your gut knew. It always knows. Start trusting it again.

You can trust yourself. 💚

#truth #intuition #trustyourgut #realitycheck #knowyourtruth #empowerment #selftrust #wisdom #truthovertactic #redfflags #gut #innervoice #believe #awareness",,PLACEHOLDER-your-intuition-was-right-all-along.png,,,,,,,,,
2025-12-04 09:00,"Forgiveness is optional. Healing is not.

You don't have to forgive anyone to move forward. You don't owe them peace or absolution. What you do owe yourself is healing, freedom, and a life unburdened by their actions.

Heal for you. 💚

#truth #forgiveness #optional #healing #freedom #realitycheck #empowerment #movingforward #truthovertactic #noforgiveness #ownjourney #lettinggo #recovery #youfirst",,PLACEHOLDER-forgiveness-is-optional-healing-is-not.png,,,,,,,,,
2025-12-04 13:00,"Every sunrise is a second chance.

No matter what yesterday looked like, today is new. You get to try again, choose differently, or simply rest. Every morning is an opportunity to begin again.

Start fresh. 💚

#hope #newbeginnings #sunrise #secondchances #freshstart #today #tomorrow #optimism #newday #truthovertactic #possibilities #reset #movingforward #grace",,PLACEHOLDER-every-sunrise-is-a-second-chance.png,,,,,,,,,
2025-12-04 19:00,"You don't need their validation.

Your worth isn't determined by whether they acknowledge what they did, apologize, or change. You know what happened. That's all the validation you need.

You are enough. 💚

#boundaries #validation #knowyourworth #empowerment #selfsufficient #truthovertactic #worthy #novalidationneeded #selfbelief #confidence #truth #independent #enough #strong",,PLACEHOLDER-you-dont-need-their-validation.png,,,,,,,,,
2025-12-05 09:00,"Some days surviving is enough.

You don't have to be productive, positive, or making progress every single day. Some days, just getting through is an accomplishment. And that's okay.

You're doing great. 💚

#resilience #surviving #itsokay #somedays #strength #mentalhealth #compassion #truthovertactic #enough #rest #baddays #keepgoing #youvegotthis #grace",,PLACEHOLDER-some-days-surviving-is-enough.png,,,,,,,,,
2025-12-05 13:00,"Choose yourself without apology.

Every time you put your needs first, set a boundary, or walk away from toxicity, you're choosing yourself. Don't apologize for it. You deserve your own loyalty.

You are worth it. 💚

#selfcompassion #chooseyourself #noapologies #selflove #boundaries #knowyourworth #empowerment #loyalty #truthovertactic #worthit #selfcare #priorities #youfirst #deserving",,PLACEHOLDER-choose-yourself-without-apology.png,,,,,,,,,
2025-12-05 19:00,"Your needs are not negotiable.

Your safety, your peace, your well-being—these aren't luxuries or preferences. They're requirements. Anyone who asks you to compromise them doesn't deserve access to you.

Your needs matter. 💚

#boundaries #needs #nonnegotiable #safety #peace #protectyourself #settingboundaries #truthovertactic #healthyboundaries #requirements #youmatter #empowerment #selfcare #worthy",,PLACEHOLDER-your-needs-are-not-negotiable.png,,,,,,,,,
2025-12-06 09:00,"The future is unwritten.

You're not destined to repeat the past. You're not stuck in this pain forever. Every day is a blank page, and you're the one holding the pen.

Write something beautiful. 💚

#hope #future #possibilities #unwritten #newbeginnings #optimism #freedom #choice #truthovertactic #blankpage #potential #transformation #control #authoring",,PLACEHOLDER-the-future-is-unwritten.png,,,,,,,,,
2025-12-06 13:00,"You're allowed to outgrow people.

The relationships that fit you a year ago might not fit who you're becoming. That's not cruel—it's natural. You're evolving. Not everyone will evolve with you.

That's okay. 💚

#personalgrowth #outgrow #evolution #change #transformation #itsokay #growth #becoming #truthovertactic #evolving #relationships #movingforward #newseason #authentic",,PLACEHOLDER-youre-allowed-to-outgrow-people.png,,,,,,,,,
2025-12-06 19:00,"Setbacks are part of the journey.

You're not failing because you had a bad day or week. Healing isn't a straight line. The ups and downs are normal. Every setback is still part of moving forward.

Keep going. 💚

#healing #setbacks #journey #normal #progress #traumarecovery #itsokay #keepgoing #truthovertactic #healingjourney #upsanddowns #recovery #nonlinear #patience",,PLACEHOLDER-setbacks-are-part-of-the-journey.png,,,,,,,,,
2025-12-07 09:00,"Protect your peace at all costs.

Nothing and no one is worth sacrificing your mental health, your safety, or your sanity. Your peace is the foundation of everything. Guard it fiercely.

It's priceless. 💚

#boundaries #peace #protectyourpeace #atallcosts #mentalhealth #safety #priceless #settingboundaries #truthovertactic #guardit #foundation #wellbeing #nonnegotiable #sacred",,PLACEHOLDER-protect-your-peace-at-all-costs.png,,,,,,,,,
2025-12-07 13:00,"Stop explaining yourself to the wrong people.

The right people will understand without lengthy explanations. The wrong people won't understand no matter how much you explain. Stop wasting your energy trying to convince people who refuse to see.

Save it for yourself. 💚

#truth #stopexplaining #wrongpeople #energy #boundaries #realitycheck #truthovertactic #saveyourenergy #knowyourworth #noconvincing #empowerment #letgo #waste #wisdom",,PLACEHOLDER-stop-explaining-yourself-to-the-wrong-people.png,,,,,,,,,
2025-12-07 19:00,"Hope is a choice you make daily.

Even when it's hard. Even when you don't feel it. Choosing to believe that better is possible—that's an act of courage. Keep choosing hope.

It will carry you through. 💚

#hope #choice #daily #courage #believe #resilience #keepgoing #faith #truthovertactic #better #optimism #strength #possibilities #perseverance",,PLACEHOLDER-hope-is-a-choice-you-make-daily.png,,,,,,,,,
2025-12-08 09:00,"Your voice matters. Use it.

Speak your truth. Share your story. Set your boundaries. Don't let fear or shame silence you. Your voice is powerful, and the world needs to hear it.

Speak up. 💚

#personalgrowth #voice #speakup #truth #empowerment #shareyourstory #boundaries #courage #truthovertactic #powerful #matters #advocacy #authentic #brave",,PLACEHOLDER-your-voice-matters-use-it.png,,,,,,,,,
2025-12-08 13:00,"You're doing better than you think.

You're healing. You're growing. You're learning. Even when it doesn't feel like it, you're making progress. Give yourself credit for how far you've come.

You're doing great. 💚

#selfcompassion #progress #youredoinggreat #credit #healing #growth #learning #truthovertactic #bekindtoyourself #acknowledge #journey #proud #keepgoing #selflove",,PLACEHOLDER-youre-doing-better-than-you-think.png,,,,,,,,,
2025-12-08 19:00,"Freedom starts with truth.

The moment you stop hiding, pretending, or minimizing what happened, you begin to break free. Truth is the first step toward liberation.

Tell the truth. 💚

#truth #freedom #liberation #speaktruth #honesty #realitycheck #empowerment #truthovertactic #breakfree #firststep #authentic #ownit #courage #healing",,PLACEHOLDER-freedom-starts-with-truth.png,,,,,,,,,
2025-12-09 09:00,"You don't owe toxic people anything.

Not your time, your energy, your forgiveness, or your presence. You don't owe them an explanation for protecting yourself. You owe them nothing.

You owe yourself everything. 💚

#boundaries #toxic #owethem nothing #protectyourself #settingboundaries #empowerment #truthovertactic #healthyboundaries #noobligation #freedom #selfcare #youfirst #noapologies #protection",,PLACEHOLDER-you-dont-owe-toxic-people-anything.png,,,,,,,,,
2025-12-09 13:00,"New chapters are waiting.

The story you're living right now isn't the only one available to you. There are pages ahead filled with peace, joy, and possibility. Keep turning forward.

Better is coming. 💚

#hope #newchapters #waiting #future #possibilities #optimism #newbeginnings #transformation #truthovertactic #movingforward #next #peace #joy #potential",,PLACEHOLDER-new-chapters-are-waiting.png,,,,,,,,,
2025-12-09 19:00,"You survived 100% of your hardest days.

Every single time you thought you couldn't make it, you did. You're stronger than you give yourself credit for. You've proven it over and over.

You can do this. 💚

#resilience #survived #100percent #strong #strength #hardestdays #courage #truthovertactic #youvegotthis #proof #brave #nevergiveup #keepgoing #warrior",,PLACEHOLDER-you-survived-100-percent-of-your-hardest-days.png,,,,,,,,,
2025-12-10 09:00,"Healing doesn't have a deadline.

There's no expiration date on your recovery. No timeline you're supposed to follow. Take as long as you need. Your healing is worth the time.

You're right on time. 💚

#healing #nodeadline #timeline #recovery #traumarecovery #patience #itsokay #truthovertactic #healingjourney #takeyourtime #worth #process #norushing #compassion",,PLACEHOLDER-healing-doesnt-have-a-deadline.png,,,,,,,,,
2025-12-10 13:00,"Your worth is not up for debate.

You don't have to earn it, prove it, or defend it. Your worth is inherent. It exists because you exist. No one gets to question that.

You are worthy. 💚

#selfcompassion #worth #worthy #inherent #nodebate #knowyourworth #empowerment #truthovertactic #valuable #youmatter #noproofneeded #enough #selflove #unconditional",,PLACEHOLDER-your-worth-is-not-up-for-debate.png,,,,,,,,,
2025-12-10 19:00,"Stop making yourself smaller for others.

You don't need to dim your light, lower your voice, or shrink your presence to make other people comfortable. Take up space. Be loud. Be yourself.

You belong here. 💚

#personalgrowth #stopshinking #beyourself #takeupspace #authentic #empowerment #truthovertactic #noshrinking #belong #unapologetic #presence #confident #loud #real",,PLACEHOLDER-stop-making-yourself-smaller-for-others.png,,,,,,,,,
2025-12-11 09:00,"Tomorrow is a fresh start.

Whatever happened today doesn't have to define tomorrow. You get to wake up and try again. Every morning is a new opportunity to choose differently.

Start fresh. 💚

#hope #tomorrow #freshstart #newday #secondchances #reset #optimism #truthovertactic #newbeginnings #tryagain #possibilities #grace #movingforward #newopportunity",,PLACEHOLDER-tomorrow-is-a-fresh-start.png,,,,,,,,,
2025-12-11 13:00,"Choose clarity over comfort.

The truth might be uncomfortable. It might disrupt everything you thought you knew. But clarity is the path to freedom. Choose it, even when it's hard.

It's worth it. 💚

#truth #clarity #uncomfortable #freedom #choice #empowerment #truthovertactic #realitycheck #knowyourtruth #worthit #honest #authentic #courageous #liberation",,PLACEHOLDER-choose-clarity-over-comfort.png,,,,,,,,,
2025-12-11 19:00,"It's okay to need time.

You don't have to rush your healing, your decisions, or your next steps. Taking time isn't indecision—it's wisdom. Give yourself the space you need.

Time is healing. 💚

#selfcompassion #time #itsokay #patience #healing #wisdom #space #truthovertactic #norushing #bekindtoyourself #process #recovery #grace #gentle",,PLACEHOLDER-its-okay-to-need-time.png,,,,,,,,,
2025-12-12 09:00,"You are not what they called you.

Their words were projections of their own pain, insecurity, and cruelty. None of it was true. You are not the names they gave you.

You are who you say you are. 💚

#truth #identity #notwhocalled #realitycheck #empowerment #knowyourtruth #truthovertactic #projection #lies #authentic #ownit #redefine #worthy #freedom",,PLACEHOLDER-you-are-not-what-they-called-you.png,,,,,,,,,
2025-12-12 13:00,"Your healing is not their business.

How you recover, who you talk to, what you do to feel better—none of it requires their input, approval, or participation. Your healing is private, personal, and yours alone.

Protect it. 💚

#boundaries #healing #nottheirbusiness #privacy #protectyourself #settingboundaries #truthovertactic #personal #ownjourney #empowerment #recovery #autonomy #yours #sacred",,PLACEHOLDER-your-healing-is-not-their-business.png,,,,,,,,,
2025-12-12 19:00,"Better is possible. Better is coming.

The life you're building—the one filled with peace, safety, and joy—isn't just a dream. It's real, and it's on its way. Keep moving toward it.

Don't stop now. 💚

#hope #better #possible #coming #future #optimism #newbeginnings #truthovertactic #keepgoing #peace #joy #transformation #believe #faith",,PLACEHOLDER-better-is-possible-better-is-coming.png,,,,,,,,,
2025-12-13 09:00,"Trust the process. Trust yourself.

You don't have all the answers yet, and that's okay. Trust that you're exactly where you need to be. Trust that you have what it takes to keep moving forward.

You've got this. 💚

#resilience #trust #process #trustyourself #faith #healing #journey #truthovertactic #confidence #believe #keepgoing #strength #selftrust #courage",,PLACEHOLDER-trust-the-process-trust-yourself.png,,,,,,,,,
2025-12-13 13:00,"Progress over perfection, always.

You don't have to have it all figured out. You don't have to be healed, whole, or perfect. You just have to keep moving forward, one small step at a time.

That's enough. 💚

#healing #progress #perfection #onestep #keepgoing #itsokay #truthovertactic #healingjourney #compassion #patient #recovery #enough #small steps #grace",,PLACEHOLDER-progress-over-perfection-always.png,,,,,,,,,
